model,population_size,sample_size,nominal_defect_rate,acceptable_defectives,first_unacceptable_defectives,accept_confidence,reject_confidence,accept_alpha,reject_alpha,accept_cutoff,reject_cutoff,accept_tail_at_cutoff,accept_tail_after_cutoff,reject_tail_at_cutoff,reject_tail_before_cutoff,inconclusive_low,inconclusive_high,accept_constraint_ok,reject_constraint_ok,accept_boundary_maximal_ok,reject_boundary_minimal_ok,disjoint_regions_ok,has_accept_region,has_reject_region,has_both_regions
binomial,,193,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,13,27,0.07654995565450376,0.12195286229582754,0.04698125624722779,0.07277561295409256,14,26,True,True,True,True,True,True,True,True
binomial,,194,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,13,27,0.07337175218960923,0.1174125716316966,0.049560691917915525,0.07636839835255048,14,26,True,True,True,True,True,True,True,True
binomial,,195,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,13,28,0.0703059271897743,0.11300848968748588,0.032880341247478004,0.0522414625613802,14,27,True,True,True,True,True,True,True,True
binomial,,196,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,13,28,0.06734959593993403,0.10873823343771599,0.03481645337886913,0.055025339768053905,14,27,True,True,True,True,True,True,True,True
binomial,,197,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,13,28,0.0644998864728771,0.1045993696879398,0.03683734201778779,0.057914021763683696,14,27,True,True,True,True,True,True,True,True
binomial,,198,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,13,28,0.06175394360053971,0.10058942136643817,0.038945009992376926,0.06090912888546904,14,27,True,True,True,True,True,True,True,True
binomial,,199,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,14,28,0.0967058735898466,0.1482276074259392,0.041141421881686166,0.06401219917094682,15,27,True,True,True,True,True,True,True,True
binomial,,200,0.1,,,0.9,0.95,0.09999999999999998,0.050000000000000044,14,28,0.09294617949910584,0.14307543404232753,0.04342849961061236,0.06722468407342706,15,27,True,True,True,True,True,True,True,True
hypergeometric,1000,1,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,,,,,,0,1,True,True,True,True,True,False,False,False
hypergeometric,1000,2,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,2,,,0.0099099099099106,0.19009009009000383,0,1,True,True,True,True,True,False,True,False
hypergeometric,1000,3,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,2,,,0.02778349491773602,0.2712433876761289,0,1,True,True,True,True,True,False,True,False
hypergeometric,1000,4,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,3,,,0.0036084403710300718,0.051958549464481196,0,2,True,True,True,True,True,False,True,False
hypergeometric,1000,5,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,3,,,0.008365780422389852,0.0810203954925257,0,2,True,True,True,True,True,False,True,False
hypergeometric,1000,6,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,3,,,0.015521712358951313,0.11376973705927387,0,2,True,True,True,True,True,False,True,False
hypergeometric,1000,7,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,3,,,0.025208137329415826,0.1491943769514818,0,2,True,True,True,True,True,False,True,False
hypergeometric,1000,8,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,3,,,0.03744444295177811,0.1864443549513834,0,2,True,True,True,True,True,False,True,False
hypergeometric,1000,9,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,4,,,0.008004944209901754,0.052164192322693655,0,3,True,True,True,True,True,False,True,False
hypergeometric,1000,10,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,4,,,0.012327292410644931,0.0692371494277918,0,3,True,True,True,True,True,False,True,False
hypergeometric,1000,11,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,4,,,0.01790330870422527,0.0884873396990686,0,3,True,True,True,True,True,False,True,False
hypergeometric,1000,12,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,4,,,0.024826110530805162,0.10970774942178992,0,3,True,True,True,True,True,False,True,False
hypergeometric,1000,13,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,4,,,0.033159631757954416,0.1326721847209191,0,3,True,True,True,True,True,False,True,False
hypergeometric,1000,14,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,4,,,0.04293948752027019,0.1571447385030658,0,3,True,True,True,True,True,False,True,False
hypergeometric,1000,15,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,5,,,0.012042681536886063,0.05417468969611209,0,4,True,True,True,True,True,False,True,False
hypergeometric,1000,16,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,5,,,0.016148948321966762,0.0668499368208538,0,4,True,True,True,True,True,False,True,False
hypergeometric,1000,17,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,5,,,0.021095386224300527,0.08092826008134511,0,4,True,True,True,True,True,False,True,False
hypergeometric,1000,18,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,5,,,0.02693867807605567,0.09635385494000363,0,4,True,True,True,True,True,False,True,False
hypergeometric,1000,19,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,5,,,0.033724683146255395,0.11305496741826795,0,4,True,True,True,True,True,False,True,False
hypergeometric,1000,20,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,5,,,0.041487891393032245,0.13094673642442928,0,4,True,True,True,True,True,False,True,False
hypergeometric,1000,21,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,,6,,,0.013445282011722714,0.05025120682463633,0,5,True,True,True,True,True,False,True,False
hypergeometric,1000,22,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,0,6,0.09359846991723553,0.3304729575664416,0.017016847749430568,0.06002601831740309,1,5,True,True,True,True,True,True,True,True
hypergeometric,1000,23,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,0,6,0.08393237026313265,0.3062526623058391,0.021194630166584818,0.07081251502596059,1,5,True,True,True,True,True,True,True,True
hypergeometric,1000,24,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,0,6,0.0752556359780647,0.28349725882132115,0.0260192965551614,0.08260020409727872,1,5,True,True,True,True,True,True,True,True
hypergeometric,1000,25,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,0,6,0.06746791135326285,0.2621610269727646,0.03152665948191986,0.09536859025117389,1,5,True,True,True,True,True,True,True,True
hypergeometric,1000,26,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,0,6,0.0604789277156805,0.24219250229381,0.03774715530047757,0.10908797952509705,1,5,True,True,True,True,True,True,True,True
hypergeometric,1000,27,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,0,6,0.054207498866273574,0.22353607779919213,0.04470544924433647,0.12372037277066553,1,5,True,True,True,True,True,True,True,True
hypergeometric,1000,28,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,0,7,0.04858061563352039,0.2061333461513244,0.016418160760244205,0.05242016428542691,1,6,True,True,True,True,True,True,True,True
hypergeometric,1000,29,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,0,7,0.04353262985266806,0.18992421749730004,0.019899835998269007,0.06090372818642629,1,6,True,True,True,True,True,True,True,True
hypergeometric,1000,30,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,0,7,0.03900451902351009,0.17484784389846633,0.02386931680742242,0.07016233103118087,1,6,True,True,True,True,True,True,True,True
hypergeometric,1000,31,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,0,7,0.0349432237437758,0.16084337741656018,0.028355443959003676,0.08019598392849682,1,6,True,True,True,True,True,True,True,True
hypergeometric,1000,32,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,0,7,0.03130105078387498,0.14785058549993907,0.03338435082910402,0.0909986684898946,1,6,True,True,True,True,True,True,True,True
hypergeometric,1000,33,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,0,7,0.028035135361172806,0.13581034431017694,0.038979129610209655,0.10255856601868807,1,6,True,True,True,True,True,True,True,True
hypergeometric,1000,34,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,0,7,0.02510695679706928,0.12466502797623485,0.04515955052270791,0.11485835505350445,1,6,True,True,True,True,True,True,True,True
hypergeometric,1000,35,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,0,8,0.022481902307933066,0.1143588094276364,0.018030409214648397,0.05194183584970896,1,7,True,True,True,True,True,True,True,True
hypergeometric,1000,36,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,0,8,0.02012887419071826,0.10483788641003997,0.02129855706652142,0.05933848934909401,1,7,True,True,True,True,True,True,True,True
hypergeometric,1000,37,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,1,8,0.09605064447853945,0.2586146202106479,0.024968384558512476,0.06735818046689551,2,7,True,True,True,True,True,True,True,True
hypergeometric,1000,38,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,1,8,0.08794776718348875,0.24190243578953047,0.02906210316648947,0.07600568179283525,2,7,True,True,True,True,True,True,True,True
hypergeometric,1000,39,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,1,8,0.08048230227326542,0.22605886802239664,0.03360030775304684,0.08528185736410657,2,7,True,True,True,True,True,True,True,True
hypergeometric,1000,40,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,1,8,0.07360969152381067,0.21106190651442894,0.03860174803801575,0.0951836987363226,2,7,True,True,True,True,True,True,True,True
hypergeometric,1000,41,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,1,8,0.06728777073814948,0.19688714684365813,0.04408312451191844,0.10570440519428675,2,7,True,True,True,True,True,True,True,True
hypergeometric,1000,42,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,1,9,0.06147674553217147,0.18350827485772458,0.018686032551840266,0.05005891085546031,2,8,True,True,True,True,True,True,True,True
hypergeometric,1000,43,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,1,9,0.05613914770686783,0.17089750095037748,0.02169887681481479,0.05654120435047687,2,8,True,True,True,True,True,True,True,True
hypergeometric,1000,44,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,1,9,0.051239776304059466,0.1590259471665259,0.025048400465059864,0.06353960521389199,2,8,True,True,True,True,True,True,True,True
hypergeometric,1000,45,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,1,9,0.046745626823198785,0.1478639901421303,0.028752574980633536,0.07106112526429648,2,8,True,True,True,True,True,True,True,True
hypergeometric,1000,46,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,1,9,0.04262581154473514,0.13738156294986992,0.032828372494859995,0.07911012584729346,2,8,True,True,True,True,True,True,True,True
hypergeometric,1000,47,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,1,9,0.038851473438448726,0.12754841893617844,0.03729160237788732,0.08768828450770216,2,8,True,True,True,True,True,True,True,True
hypergeometric,1000,48,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,1,9,0.03539569573623785,0.11833436058961565,0.042156759519493096,0.09679458950534817,2,8,True,True,True,True,True,True,True,True
hypergeometric,1000,49,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,1,9,0.03223340889909317,0.10970943640845143,0.04743688594669804,0.10642536093145753,2,8,True,True,True,True,True,True,True,True
hypergeometric,1000,50,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,1,10,0.029341296410572173,0.10164410862349205,0.021440329381401838,0.0531434471439748,2,9,True,True,True,True,True,True,True,True
hypergeometric,1000,51,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,2,10,0.09410939450866837,0.22219953446060584,0.024477154346034244,0.05928622417208896,3,9,True,True,True,True,True,True,True,True
hypergeometric,1000,52,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,2,10,0.08707698386597582,0.20897210167317218,0.02781501035674613,0.06587322241250608,3,9,True,True,True,True,True,True,True,True
hypergeometric,1000,53,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,2,10,0.08051933512325385,0.19637112957925795,0.031468277547752076,0.07291059749847734,3,9,True,True,True,True,True,True,True,True
hypergeometric,1000,54,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,2,10,0.07440975232350842,0.1843822427190978,0.03545059129169589,0.08040259873983038,3,9,True,True,True,True,True,True,True,True
hypergeometric,1000,55,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,2,10,0.06872244512787122,0.17298974371405113,0.03977472731471541,0.0883515301056374,3,9,True,True,True,True,True,True,True,True
hypergeometric,1000,56,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,2,10,0.0634325737949121,0.1621768386754079,0.04445249350940464,0.09675772860277358,3,9,True,True,True,True,True,True,True,True
hypergeometric,1000,57,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,2,10,0.05851628094602535,0.15192584507539314,0.049494629519456684,0.10561955968088091,3,9,True,True,True,True,True,True,True,True
hypergeometric,1000,58,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,2,11,0.05395071177475545,0.14221838241938367,0.023497419026866632,0.05491071503874106,3,10,True,True,True,True,True,True,True,True
hypergeometric,1000,59,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,2,11,0.04971402421653584,0.13303554619522467,0.02649868934647169,0.060709087628991576,3,10,True,True,True,True,True,True,True,True
hypergeometric,1000,60,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,2,11,0.04578539045466301,0.12435806569163357,0.02977067217901622,0.06689677071895016,3,10,True,True,True,True,True,True,True,True
hypergeometric,1000,61,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,2,11,0.04214499101138938,0.11616644635837145,0.033325298634951914,0.07347941230405655,3,10,True,True,True,True,True,True,True,True
hypergeometric,1000,62,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,2,11,0.0387740025483448,0.10844109745105886,0.03717393572784181,0.0804612347226154,3,10,True,True,True,True,True,True,True,True
hypergeometric,1000,63,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,2,11,0.03565458038853016,0.10116244574478502,0.04132730130305847,0.08784499574523483,3,10,True,True,True,True,True,True,True,True
hypergeometric,1000,64,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,3,11,0.0943110361344332,0.20393358990028843,0.04579538294641074,0.09563196107833191,4,10,True,True,True,True,True,True,True,True
hypergeometric,1000,65,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,3,12,0.08786761995049228,0.19257313293952913,0.022271124037974047,0.05058736161293068,4,11,True,True,True,True,True,True,True,True
hypergeometric,1000,66,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,3,12,0.08181323182659687,0.1817106358700668,0.024966466438150377,0.055711540647834706,4,11,True,True,True,True,True,True,True,True
hypergeometric,1000,67,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,3,12,0.07612925594648745,0.17133585193827697,0.027896136250399568,0.061175280797338624,4,11,True,True,True,True,True,True,True,True
hypergeometric,1000,68,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,3,12,0.07079748248393283,0.16143763134749586,0.03107067415466773,0.06698494172840157,4,11,True,True,True,True,True,True,True,True
hypergeometric,1000,69,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,3,12,0.06580015502930277,0.1520040536224515,0.034500255500238636,0.07314583049581891,4,11,True,True,True,True,True,True,True,True
hypergeometric,1000,70,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,3,12,0.06112000976830377,0.14302255183570312,0.03819462303472819,0.07966215731059398,4,11,True,True,True,True,True,True,True,True
hypergeometric,1000,71,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,3,12,0.056740307149625246,0.13448002863080888,0.04216302147617959,0.08653699888023947,4,11,True,True,True,True,True,True,True,True
hypergeometric,1000,72,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,3,12,0.05264485674298736,0.12636296406276815,0.04641413448905608,0.09377226950815662,4,11,True,True,True,True,True,True,True,True
hypergeometric,1000,73,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,3,13,0.048818035954441286,0.11865751534510131,0.02332619312602642,0.0509560245932574,4,12,True,True,True,True,True,True,True,True
hypergeometric,1000,74,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,3,13,0.04524480322864085,0.11134960865586205,0.025949089748589102,0.05579607649868848,4,12,True,True,True,True,True,True,True,True
hypergeometric,1000,75,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,3,13,0.04191070632850341,0.10442502320613434,0.028785520454867052,0.06094094431657218,4,12,True,True,True,True,True,True,True,True
hypergeometric,1000,76,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,4,13,0.09786946781464878,0.19751390976533176,0.031844631049283534,0.06639650305415946,5,12,True,True,True,True,True,True,True,True
hypergeometric,1000,77,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,4,13,0.09166865026900053,0.1871612404717683,0.03513528552592421,0.07216780475167692,5,12,True,True,True,True,True,True,True,True
hypergeometric,1000,78,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,4,13,0.08580833977930472,0.17722918341924512,0.03866601325275573,0.0782590395696337,5,12,True,True,True,True,True,True,True,True
hypergeometric,1000,79,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,4,13,0.0802744228502776,0.16771031032881994,0.042444957196218686,0.08467350208431734,5,12,True,True,True,True,True,True,True,True
hypergeometric,1000,80,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,4,13,0.07505295291396714,0.1585964718945586,0.04647982359162908,0.09141356299479009,5,12,True,True,True,True,True,True,True,True
hypergeometric,1000,81,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,4,14,0.07013019407241997,0.14987888730523846,0.023997925883556454,0.05077783344758288,5,13,True,True,True,True,True,True,True,True
hypergeometric,1000,82,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,4,14,0.06549265930636508,0.1415482294702327,0.026533129319976263,0.05534567625421473,5,13,True,True,True,True,True,True,True,True
hypergeometric,1000,83,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,4,14,0.061127143505904855,0.13359470579302127,0.029263730173212682,0.060189466240715396,5,13,True,True,True,True,True,True,True,True
hypergeometric,1000,84,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,4,14,0.05702075167802411,0.12600813438668654,0.03219779673579272,0.06531470150216677,5,13,True,True,True,True,True,True,True,True
hypergeometric,1000,85,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,4,14,0.053160922678247145,0.11877801567489366,0.035343179612068176,0.07072622628790251,5,13,True,True,True,True,True,True,True,True
hypergeometric,1000,86,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,4,14,0.04953544880894791,0.11189359936053529,0.038707469296011224,0.07642819671111313,5,13,True,True,True,True,True,True,True,True
hypergeometric,1000,87,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,4,14,0.04613249161524953,0.10534394678615575,0.04229795429066272,0.08242405010929908,5,13,True,True,True,True,True,True,True,True
hypergeometric,1000,88,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,5,14,0.09911798873976403,0.19043204008767137,0.046121580069654666,0.08871647824950239,6,13,True,True,True,True,True,True,True,True
hypergeometric,1000,89,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,5,15,0.09320457878800537,0.18092015973901265,0.02435374559099653,0.05018490917233523,6,14,True,True,True,True,True,True,True,True
hypergeometric,1000,90,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,5,15,0.08759254224604116,0.1717730903752826,0.026792252800649174,0.05449408271449098,6,14,True,True,True,True,True,True,True,True
hypergeometric,1000,91,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,5,15,0.08227072090989322,0.162985011174951,0.029410227935364824,0.059054783583398836,6,14,True,True,True,True,True,True,True,True
hypergeometric,1000,92,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,5,15,0.07722801369704974,0.15454952429357321,0.03221488336519968,0.06387220157126669,6,14,True,True,True,True,True,True,True,True
hypergeometric,1000,93,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,5,15,0.07245341335409795,0.14645971866944146,0.035213263723917636,0.0689510006834512,6,14,True,True,True,True,True,True,True,True
hypergeometric,1000,94,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,5,15,0.06793603940030657,0.1387082313430969,0.038412211219528355,0.0742952888396198,6,14,True,True,True,True,True,True,True,True
hypergeometric,1000,95,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,5,15,0.06366516748530195,0.1312873061393907,0.041818331170213295,0.07990859016521198,6,14,True,True,True,True,True,True,True,True
hypergeometric,1000,96,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,5,15,0.05963025534462583,0.12418884959557952,0.04543795799184693,0.08579382004847165,6,14,True,True,True,True,True,True,True,True
hypergeometric,1000,97,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,5,15,0.0558209655399142,0.11740448404931313,0.049277121860067455,0.09195326311637757,6,14,True,True,True,True,True,True,True,True
hypergeometric,1000,98,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,5,16,0.05222718517337797,0.11092559782738842,0.026787472817048782,0.053341516265421496,6,15,True,True,True,True,True,True,True,True
hypergeometric,1000,99,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,5,16,0.0488390427649637,0.10474339250357743,0.02928979398457306,0.05763646667275005,6,15,True,True,True,True,True,True,True,True
hypergeometric,1000,100,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,6,16,0.09884892721479684,0.18305557419700758,0.03196400838913511,0.06216690048750943,7,15,True,True,True,True,True,True,True,True
hypergeometric,1000,101,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,6,16,0.09323316004846241,0.174260657734378,0.034816503753982764,0.06693731852243227,7,15,True,True,True,True,True,True,True,True
hypergeometric,1000,102,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,6,16,0.08788698652857085,0.1657883721031638,0.03785351071206988,0.07195176814491994,7,15,True,True,True,True,True,True,True,True
hypergeometric,1000,103,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,6,16,0.08280127524874559,0.1576338840807823,0.04108107405482863,0.07721381827389193,7,15,True,True,True,True,True,True,True,True
hypergeometric,1000,104,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,6,16,0.07796690070999636,0.14979189385762046,0.044505024175910526,0.08272653638030569,7,15,True,True,True,True,True,True,True,True
hypergeometric,1000,105,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,6,16,0.07337477343763943,0.1422566825229884,0.048130948882807646,0.08849246762988291,7,15,True,True,True,True,True,True,True,True
hypergeometric,1000,106,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,6,17,0.06901586745893955,0.13502215799335135,0.026569104021414214,0.05196416574705166,7,16,True,True,True,True,True,True,True,True
hypergeometric,1000,107,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,6,17,0.06488124523307387,0.12808189925704966,0.0289552172036869,0.056009695161262515,7,16,True,True,True,True,True,True,True,True
hypergeometric,1000,108,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,6,17,0.060962080132027155,0.12142919883347317,0.03150009530943507,0.06027223426593336,7,16,True,True,True,True,True,True,True,True
hypergeometric,1000,109,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,6,17,0.05724967657684327,0.11505710336489268,0.0342095792470454,0.0647561319035848,7,16,True,True,True,True,True,True,True,True
hypergeometric,1000,110,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,6,17,0.05373548793692993,0.10895845227840714,0.03708938892509979,0.06946536475100615,7,16,True,True,True,True,True,True,True,True
hypergeometric,1000,111,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,6,17,0.05041113230479144,0.10312591447155356,0.040145099003061416,0.07440351477170912,7,16,True,True,True,True,True,True,True,True
hypergeometric,1000,112,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,7,17,0.09755202299385418,0.17558650368166362,0.04338211466623921,0.07957374812262952,8,16,True,True,True,True,True,True,True,True
hypergeometric,1000,113,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,7,17,0.09222920770884044,0.16741397360963356,0.0468056475607678,0.08497879563795734,8,16,True,True,True,True,True,True,True,True
hypergeometric,1000,114,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,7,18,0.08714982593651052,0.15953101619275195,0.026178629155487524,0.05042069202352907,8,17,True,True,True,True,True,True,True,True
hypergeometric,1000,115,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,7,18,0.08230619108715581,0.15193344204626863,0.028449612471558,0.054232001741722435,8,17,True,True,True,True,True,True,True,True
hypergeometric,1000,116,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,7,18,0.0776905993098184,0.14461668008103246,0.03086762186073443,0.058244066973835724,8,17,True,True,True,True,True,True,True,True
hypergeometric,1000,117,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,7,18,0.07329535418630748,0.13757581411752468,0.03343803469376444,0.06246109246146709,8,17,True,True,True,True,True,True,True,True
hypergeometric,1000,118,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,7,18,0.06911278951252704,0.1308056184509162,0.03616613638654773,0.06688697615722464,8,17,True,True,True,True,True,True,True,True
hypergeometric,1000,119,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,7,18,0.065135290214646,0.12430059227035042,0.0390570997663163,0.07152528888905618,8,17,True,True,True,True,True,True,True,True
hypergeometric,1000,120,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,7,18,0.061355311455134065,0.11805499284787163,0.04211596434882946,0.07637925507528323,8,17,True,True,True,True,True,True,True,True
hypergeometric,1000,121,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,7,18,0.05776539598806331,0.11206286742796756,0.04534761563324364,0.08145173459946296,8,17,True,True,True,True,True,True,True,True
hypergeometric,1000,122,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,7,18,0.054358189828595194,0.10631808376031282,0.04875676452311514,0.0867452059451477,8,17,True,True,True,True,True,True,True,True
hypergeometric,1000,123,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,7,19,0.05112645630487188,0.10081435923222132,0.027808316852074643,0.052347926981001776,8,18,True,True,True,True,True,True,True,True
hypergeometric,1000,124,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,8,19,0.0955452885683305,0.16814137327100648,0.030102784389781954,0.05612540402478608,9,18,True,True,True,True,True,True,True,True
hypergeometric,1000,125,0.1,100,101,0.9,0.95,0.09999999999999998,0.050000000000000044,8,19,0.09050437007459829,0.16051712693239006,0.03253869170720966,0.06009326217165853,9,18,True,True,True,True,True,True,True,True
